"id","kategori","deger"
"26294","A","170"
"26298","A","198"
"26304","A","481"
"26305","A","124"
"26319","A","490"
"26327","A","316"
"26328","A","406"
"26330","A","412"
"26338","A","425"
"26343","A","201"
"26345","A","99"
"26347","A","45"
"26349","A","129"
"26352","A","272"
"26356","A","92"
"26357","A","310"
"26363","A","439"
"26364","A","410"
"26367","A","145"
"26368","A","108"
"26369","A","143"
"26370","A","72"
"26373","A","261"
"26382","A","37"
"26387","A","117"
"26389","A","271"
"26390","A","197"
"26395","A","152"
"26398","A","251"
"26399","A","462"
"26401","A","349"
"26402","A","495"
"26406","A","464"
"26418","A","273"
"26422","A","114"
"26423","A","396"
"26424","A","145"
"26433","A","229"
"26438","A","458"
"26441","A","365"
"26447","A","120"
"26451","A","250"
"26461","A","96"
"26466","A","338"
"26472","A","498"
"26473","A","437"
"26474","A","274"
"26479","A","62"
"26480","A","491"
"26481","A","339"
"26486","A","430"
"26489","A","168"
"26493","A","351"
"26496","A","269"
"26519","A","297"
"26526","A","283"
"26534","A","105"
"26544","A","59"
"26556","A","407"
"26558","A","264"
"26561","A","54"
"26562","A","191"
"26563","A","245"
"26566","A","234"
"26569","A","331"
"26573","A","57"
"26577","A","67"
"26589","A","121"
"26590","A","290"
"26592","A","47"
"26598","A","381"
"26600","A","173"
"26601","A","234"
"26605","A","463"
"26606","A","404"
"26615","A","142"
"26619","A","261"
"26620","A","56"
"26623","A","99"
"26625","A","422"
"26627","A","246"
"26633","A","393"
"26635","A","390"
"26636","A","197"
"26640","A","352"
"26642","A","494"
"26644","A","22"
"26646","A","263"
"26654","A","64"
"26661","A","103"
"26666","A","183"
"26667","A","368"
"26668","A","33"
"26669","A","230"
"26671","A","412"
"26674","A","62"
"26675","A","113"
"26678","A","61"
"26681","A","108"
"26684","A","366"
"26685","A","434"
"26691","A","260"
"26695","A","440"
"26702","A","216"
"26705","A","347"
"26707","A","482"
"26710","A","69"
"26713","A","319"
"26722","A","231"
"26723","A","62"
"26730","A","289"
"26732","A","398"
"26738","A","85"
"26740","A","213"
"26745","A","287"
"26747","A","196"
"26751","A","213"
"26752","A","85"
"26756","A","155"
"26758","A","433"
"26759","A","174"
"26769","A","493"
"26771","A","225"
"26778","A","401"
"26786","A","426"
"26788","A","346"
"26791","A","491"
"26793","A","431"
"26797","A","245"
"26807","A","153"
"26810","A","386"
"26813","A","333"
"26818","A","310"
"26820","A","436"
"26824","A","37"
"26825","A","346"
"26826","A","25"
"26827","A","232"
"26829","A","366"
"26831","A","119"
"26832","A","205"
"26835","A","292"
"26837","A","124"
"26839","A","66"
"26841","A","182"
"26843","A","210"
"26850","A","91"
"26852","A","441"
"26858","A","262"
"26862","A","136"
"26864","A","411"
"26866","A","109"
"26867","A","170"
"26870","A","14"
"26871","A","73"
"26878","A","323"
"26879","A","451"
"26883","A","103"
"26885","A","478"
"26892","A","343"
"26898","A","234"
"26907","A","119"
"26917","A","415"
"26922","A","19"
"26927","A","483"
"26930","A","137"
"26936","A","105"
"26942","A","212"
"26945","A","471"
"26949","A","412"
"26950","A","36"
"26951","A","283"
"26952","A","191"
"26969","A","273"
"26979","A","77"
"26982","A","174"
"26985","A","139"
"26986","A","15"
"26988","A","365"
"26990","A","372"
"26991","A","498"
"26996","A","433"
"27003","A","46"
"27010","A","171"
"27024","A","195"
"27026","A","151"
"27029","A","191"
"27035","A","111"
"27047","A","369"
"27048","A","146"
"27060","A","119"
"27061","A","377"
"27063","A","364"
"27067","A","400"
"27070","A","469"
"27071","A","473"
"27075","A","449"
"27080","A","334"
"27086","A","30"
"27087","A","88"
"27092","A","205"
"27095","A","131"
"27101","A","18"
"27102","A","371"
"27105","A","326"
"27108","A","330"
"27111","A","499"
"27114","A","362"
"27121","A","470"
"27122","A","479"
"27125","A","367"
"27131","A","346"
"27161","A","61"
"27170","A","455"
"27173","A","46"
"27174","A","471"
"27187","A","454"
"27188","A","276"
"27195","A","484"
"27199","A","150"
"27201","A","288"
"27204","A","257"
"27206","A","383"
"27209","A","140"
"27211","A","430"
"27213","A","10"
"27218","A","39"
"27222","A","478"
"27226","A","93"
"27229","A","106"
"27231","A","327"
"27234","A","204"
"27235","A","393"
"27240","A","99"
"27241","A","358"
"27261","A","222"
"27264","A","363"
"27271","A","173"
"27277","A","93"
"27278","A","364"
"27280","A","393"
"27281","A","383"
"27297","A","62"
"27303","A","74"
"27305","A","319"
"27306","A","130"
"27308","A","176"
"27312","A","363"
"27314","A","472"
"27322","A","229"
"27324","A","246"
"27335","A","116"
"27336","A","196"
"27337","A","21"
"27339","A","189"
"27343","A","426"
"27346","A","203"
"27354","A","17"
"27356","A","492"
"27361","A","91"
"27367","A","93"
"27368","A","208"
"27374","A","54"
"27380","A","470"
"27381","A","139"
"27383","A","265"
"27394","A","247"
"27395","A","195"
"27397","A","396"
"27402","A","60"
"27404","A","10"
"27416","A","85"
"27426","A","25"
"27427","A","23"
"27428","A","114"
"27441","A","159"
"27443","A","243"
"27445","A","377"
"27449","A","230"
"27453","A","497"
"27459","A","107"
"27461","A","65"
"27462","A","269"
"27467","A","92"
"27470","A","284"
"27482","A","262"
"27484","A","296"
"27485","A","327"
"27486","A","216"
"27495","A","235"
"27506","A","325"
"27514","A","390"
"27520","A","210"
"27521","A","233"
"27523","A","198"
"27524","A","246"
"27526","A","38"
"27527","A","292"
"27532","A","361"
"27536","A","181"
"27539","A","460"
"27540","A","361"
"27541","A","171"
"27547","A","148"
"27551","A","390"
"27552","A","248"
"27557","A","263"
"27570","A","414"
"27571","A","488"
"27573","A","33"
"27574","A","92"
"27576","A","59"
"27577","A","461"
"27579","A","389"
"27583","A","374"
"27585","A","98"
"27591","A","268"
"27601","A","441"
"27602","A","105"
"27609","A","214"
"27613","A","442"
"27614","A","485"
"27627","A","486"
"27636","A","27"
"27642","A","218"
"27644","A","217"
"27647","A","89"
"27662","A","22"
"27665","A","107"
"27666","A","145"
"27668","A","401"
"27669","A","486"
"27674","A","499"
"27678","A","302"
"27684","A","394"
"27691","A","278"
"27694","A","12"
"27698","A","344"
"27701","A","20"
"27705","A","373"
"27706","A","38"
"27709","A","167"
"27710","A","88"
"27712","A","224"
"27721","A","462"
"27723","A","80"
"27730","A","185"
"27731","A","354"
"27732","A","24"
"27739","A","274"
"27743","A","334"
"27744","A","26"
"27749","A","379"
"27750","A","196"
"27752","A","408"
"27768","A","139"
"27773","A","270"
"27775","A","199"
"27781","A","300"
"27782","A","332"
"27785","A","335"
"27790","A","74"
"27799","A","358"
"27801","A","287"
"27804","A","115"
"27806","A","209"
"27807","A","473"
"27813","A","413"
"27819","A","467"
"27823","A","454"
"27827","A","199"
"27829","A","60"
"27830","A","305"
"27833","A","294"
"27835","A","36"
"27836","A","388"
"27837","A","441"
"27844","A","479"
"27847","A","309"
"27851","A","343"
"27854","A","272"
"27863","A","348"
"27867","A","282"
"27874","A","457"
"27877","A","207"
"27879","A","434"
"27881","A","466"
"27885","A","108"
"27886","A","301"
"27888","A","113"
"27891","A","187"
"27898","A","255"
"27905","A","483"
"27906","A","38"
"27908","A","302"
"27910","A","499"
"27912","A","12"
"27914","A","253"
"27915","A","288"
"27916","A","321"
"27917","A","277"
"27922","A","58"
"27924","A","481"
"27930","A","124"
"27937","A","143"
"27938","A","182"
"27948","A","373"
"27954","A","296"
"27955","A","428"
"27963","A","260"
"27970","A","192"
"27977","A","360"
"27978","A","435"
"27979","A","130"
"27981","A","39"
"27987","A","157"
"27992","A","422"
"27995","A","41"
"28009","A","332"
"28015","A","239"
"28016","A","451"
"28020","A","147"
"28021","A","469"
"28024","A","366"
"28025","A","373"
"28027","A","390"
"28030","A","304"
"28042","A","384"
"28043","A","282"
"28044","A","276"
"28050","A","213"
"28054","A","293"
"28058","A","430"
"28061","A","284"
"28062","A","324"
"28067","A","155"
"28069","A","471"
"28071","A","369"
"28073","A","384"
"28078","A","307"
"28079","A","479"
"28080","A","114"
"28082","A","210"
"28084","A","92"
"28087","A","453"
"28092","A","83"
"28095","A","497"
"28097","A","193"
"28101","A","287"
"28102","A","372"
"28104","A","462"
"28105","A","291"
"28106","A","454"
"28110","A","446"
"28113","A","427"
"28115","A","137"
"28116","A","405"
"28124","A","227"
"28129","A","439"
"28134","A","227"
"28137","A","153"
"28141","A","375"
"28146","A","479"
"28149","A","194"
"28153","A","44"
"28161","A","302"
"28172","A","161"
"28173","A","483"
"28175","A","76"
"28176","A","17"
"28178","A","55"
"28179","A","497"
"28183","A","92"
"28193","A","219"
"28196","A","64"
"28197","A","469"
"28201","A","129"
"28212","A","268"
"28219","A","468"
"28223","A","127"
"28228","A","248"
"28231","A","154"
"28234","A","389"
"28236","A","267"
"28239","A","334"
"28244","A","451"
"28253","A","451"
"28254","A","325"
"28256","A","371"
"28257","A","429"
"28260","A","68"
"28262","A","492"
"28265","A","311"
"28269","A","350"
"28285","A","44"
"28287","A","376"
"28294","A","158"
"28298","A","47"
"28302","A","35"
"28306","A","392"
"28311","A","221"
"28319","A","489"
"28323","A","113"
"28326","A","125"
"28328","A","484"
"28331","A","457"
"28333","A","280"
"28335","A","159"
"28338","A","42"
"28347","A","188"
"28352","A","56"
"28353","A","274"
"28355","A","179"
"28358","A","482"
"28365","A","491"
"28376","A","123"
"28378","A","381"
"28382","A","186"
"28392","A","433"
"28395","A","198"
"28397","A","446"
"28398","A","157"
"28402","A","356"
"28416","A","194"
"28417","A","363"
"28418","A","245"
"28425","A","104"
"28436","A","278"
"28438","A","170"
"28440","A","206"
"28441","A","125"
"28444","A","359"
"28450","A","415"
"28455","A","41"
"28456","A","495"
"28461","A","145"
"28462","A","472"
"28465","A","375"
"28469","A","422"
"28478","A","129"
"28487","A","139"
"28493","A","42"
"28498","A","394"
"28504","A","317"
"28505","A","69"
"28518","A","394"
"28519","A","257"
"28527","A","260"
"28535","A","410"
"28537","A","287"
"28540","A","274"
"28543","A","130"
"28544","A","446"
"28547","A","372"
"28548","A","183"
"28558","A","155"
"28559","A","454"
"28564","A","259"
"28565","A","454"
"28566","A","53"
"28574","A","37"
"28575","A","85"
"28577","A","301"
"28587","A","154"
"28593","A","50"
"28594","A","445"
"28596","A","342"
"28599","A","418"
"28603","A","43"
"28609","A","50"
"28610","A","459"
"28618","A","477"
"28621","A","323"
"28622","A","402"
"28623","A","90"
"28639","A","280"
"28640","A","247"
"28643","A","116"
"28645","A","171"
"28651","A","245"
"28653","A","404"
"28662","A","167"
"28666","A","29"
"28667","A","74"
"28674","A","467"
"28688","A","54"
"28697","A","231"
"28710","A","352"
"28712","A","331"
"28716","A","120"
"28721","A","474"
"28723","A","239"
"28730","A","494"
"28737","A","99"
"28741","A","249"
"28745","A","405"
"28751","A","121"
"28757","A","334"
"28758","A","397"
"28760","A","74"
"28765","A","317"
"28770","A","388"
"28773","A","407"
"28774","A","182"
"28776","A","301"
"28788","A","231"
"28789","A","279"
"28794","A","124"
"28799","A","63"
"28801","A","494"
"28802","A","399"
"28804","A","105"
"28810","A","128"
"28814","A","402"
"28823","A","281"
"28825","A","409"
"28827","A","271"
"28829","A","142"
"28832","A","481"
"28833","A","116"
"28835","A","303"
"28840","A","461"
"28841","A","300"
"28844","A","108"
"28848","A","470"
"28850","A","362"
"28853","A","235"
"28858","A","189"
"28869","A","218"
"28878","A","172"
"28882","A","152"
"28888","A","226"
"28890","A","297"
"28901","A","318"
"28902","A","293"
"28903","A","45"
"28910","A","127"
"28913","A","474"
"28914","A","50"
"28918","A","371"
"28923","A","197"
"28926","A","12"
"28930","A","423"
"28931","A","465"
"28933","A","414"
"28935","A","444"
"28940","A","401"
"28951","A","493"
"28955","A","293"
"28959","A","172"
"28961","A","36"
"28969","A","236"
"28971","A","284"
"28972","A","98"
"28973","A","274"
"28974","A","137"
"28975","A","458"
"28977","A","91"
"28979","A","217"
"28988","A","338"
"28989","A","64"
"28990","A","490"
"28991","A","207"
"29003","A","64"
"29005","A","221"
"29008","A","378"
"29009","A","307"
"29011","A","153"
"29017","A","91"
"29020","A","298"
"29021","A","495"
"29024","A","246"
"29032","A","22"
"29036","A","279"
"29039","A","437"
"29042","A","358"
"29047","A","126"
"29048","A","240"
"29049","A","12"
"29052","A","35"
"29054","A","262"
"29059","A","430"
"29061","A","496"
"29063","A","293"
"29068","A","257"
"29070","A","226"
"29071","A","259"
"29073","A","430"
"29074","A","46"
"29076","A","150"
"29078","A","479"
"29079","A","442"
"29080","A","373"
"29092","A","27"
"29102","A","296"
"29104","A","276"
"29105","A","467"
"29118","A","111"
"29120","A","35"
"29126","A","179"
"29135","A","32"
"29137","A","407"
"29139","A","81"
"29145","A","16"
"29155","A","484"
"29156","A","10"
"29160","A","324"
"29167","A","466"
"29170","A","365"
"29175","A","219"
"29176","A","317"
"29179","A","426"
"29182","A","286"
"29194","A","207"
"29195","A","56"
"29196","A","256"
"29201","A","128"
"29203","A","71"
"29205","A","303"
"29207","A","45"
"29230","A","352"
"29235","A","322"
"29239","A","452"
"29240","A","432"
"29243","A","63"
"29245","A","143"
"29248","A","155"
"29250","A","95"
"29253","A","475"
"29254","A","286"
"29257","A","167"
"29258","A","159"
"29259","A","274"
"29266","A","271"
"29267","A","393"
"29271","A","494"
"29279","A","254"
"29281","A","319"
"29291","A","381"
"29292","A","63"
"29295","A","258"
"29299","A","466"
"29303","A","101"
"29309","A","467"
"29310","A","300"
"29321","A","292"
"29322","A","118"
"29326","A","384"
"29333","A","152"
"29345","A","179"
"29346","A","170"
"29351","A","27"
"29357","A","486"
"29364","A","163"
"29389","A","432"
"29392","A","238"
"29405","A","365"
"29408","A","272"
"29409","A","402"
"29410","A","482"
"29411","A","160"
"29414","A","328"
"29422","A","276"
"29423","A","317"
"29426","A","313"
"29431","A","208"
"29433","A","169"
"29439","A","313"
"29441","A","294"
"29447","A","104"
"29448","A","258"
"29450","A","89"
"29453","A","427"
"29460","A","309"
"29463","A","479"
"29464","A","490"
"29465","A","411"
"29467","A","102"
"29471","A","335"
"29480","A","348"
"29481","A","484"
"29482","A","119"
"29484","A","74"
"29492","A","262"
"29501","A","73"
"29504","A","372"
"29513","A","240"
"29516","A","57"
"29517","A","221"
"29519","A","384"
"29521","A","292"
"29522","A","216"
"29528","A","269"
"29532","A","301"
"29536","A","343"
"29541","A","302"
"29543","A","288"
"29549","A","117"
"29551","A","263"
"29555","A","279"
"29559","A","263"
"29563","A","265"
"29564","A","130"
"29565","A","248"
"29570","A","456"
"29573","A","131"
"29575","A","429"
"29578","A","428"
"29579","A","259"
"29581","A","218"
"29582","A","123"
"29591","A","84"
"29593","A","461"
"29600","A","46"
"29601","A","405"
"29604","A","498"
"29610","A","80"
"29611","A","41"
"29614","A","464"
"29616","A","309"
"29629","A","435"
"29641","A","41"
"29645","A","334"
"29647","A","358"
"29657","A","15"
"29658","A","196"
"29659","A","18"
"29660","A","489"
"29663","A","114"
"29668","A","299"
"29682","A","211"
"29687","A","303"
"29689","A","272"
"29691","A","221"
"29692","A","36"
"29694","A","88"
"29701","A","428"
"29705","A","386"
"29706","A","53"
"29711","A","374"
"29712","A","192"
"29713","A","360"
"29716","A","418"
"29719","A","91"
"29723","A","99"
"29725","A","336"
"29726","A","53"
"29733","A","340"
"29741","A","56"
"29742","A","406"
"29744","A","374"
"29748","A","279"
"29751","A","159"
"29759","A","266"
"29761","A","427"
"29762","A","465"
"29763","A","399"
"29766","A","403"
"29780","A","201"
"29782","A","447"
"29786","A","111"
"29795","A","331"
"29796","A","12"
"29802","A","349"
"29805","A","204"
"29813","A","469"
"29817","A","89"
"29826","A","443"
"29831","A","43"
"29832","A","481"
"29833","A","256"
"29836","A","296"
"29837","A","392"
"29838","A","408"
"29844","A","342"
"29850","A","121"
"29851","A","268"
"29861","A","52"
"29862","A","257"
"29868","A","275"
"29874","A","70"
"29875","A","335"
"29884","A","237"
"29891","A","38"
"29892","A","312"
"29893","A","459"
"29895","A","124"
"29898","A","168"
"29902","A","303"
"29905","A","469"
"29908","A","137"
"29912","A","202"
"29928","A","201"
"29929","A","74"
"29930","A","359"
"29934","A","357"
"29935","A","483"
"29938","A","114"
"29940","A","391"
"29943","A","432"
"29944","A","336"
"29952","A","106"
"29954","A","298"
"29955","A","184"
"29957","A","273"
"29962","A","149"
"29968","A","41"
"29971","A","181"
"29974","A","186"
"29978","A","434"
"29979","A","336"
"29980","A","44"
"29985","A","277"
"29987","A","141"
"29989","A","44"
"30002","A","260"
"30004","A","272"
"30016","A","447"
"30017","A","437"
"30018","A","178"
"30019","A","344"
"30020","A","22"
"30030","A","386"
"30033","A","306"
"30035","A","281"
"30037","A","437"
"30038","A","68"
"30042","A","224"
"30044","A","37"
"30051","A","496"
"30059","A","411"
"30060","A","453"
"30061","A","407"
"30062","A","355"
"30069","A","209"
"30073","A","184"
"30076","A","308"
"30077","A","498"
"30084","A","94"
"30086","A","268"
"30090","A","104"
"30091","A","175"
"30094","A","94"
"30104","A","390"
"30118","A","259"
"30120","A","416"
"30125","A","65"
"30126","A","266"
"30132","A","294"
"30133","A","337"
"30135","A","147"
"30136","A","240"
"30137","A","261"
"30138","A","229"
"30143","A","250"
"30157","A","377"
"30158","A","238"
"30159","A","148"
"30161","A","60"
"30187","A","204"
"30188","A","135"
"30195","A","213"
"30203","A","438"
"30204","A","178"
"30208","A","180"
"30211","A","178"
"30217","A","386"
"30223","A","60"
"30229","A","150"
"30232","A","17"
"30233","A","453"
"30236","A","433"
"30237","A","383"
"30239","A","122"
"30240","A","370"
"30250","A","446"
"30257","A","231"
"30261","A","351"
"30270","A","487"
"30272","A","105"
"30281","A","414"
"30284","A","89"
"30286","A","349"
"30291","A","454"
"30292","A","41"
"30299","A","301"
"30301","A","416"
"30304","A","406"
"30305","A","488"
"30309","A","196"
"30312","A","365"
"30313","A","284"
"30314","A","351"
"30316","A","12"
"30317","A","126"
"30319","A","78"
"30324","A","176"
"30327","A","300"
"30330","A","446"
"30332","A","464"
"30337","A","123"
"30340","A","444"
"30355","A","270"
"30361","A","171"
"30362","A","64"
"30368","A","420"
"30369","A","132"
"30374","A","50"
"30377","A","82"
"30381","A","205"
"30388","A","484"
"30389","A","346"
"30390","A","369"
"30395","A","149"
"30407","A","188"
"30410","A","227"
"30411","A","209"
"30412","A","104"
"30414","A","454"
"30417","A","298"
"30418","A","305"
"30420","A","349"
"30425","A","116"
"30426","A","176"
"30428","A","471"
"30440","A","141"
"30443","A","148"
"30445","A","397"
"30456","A","58"
"30464","A","354"
"30473","A","395"
"30474","A","489"
"30478","A","273"
"30479","A","496"
"30480","A","13"
"30485","A","121"
"30491","A","239"
"30493","A","445"
"30496","A","234"
"30503","A","83"
"30505","A","113"
"30506","A","151"
"30507","A","184"
"30508","A","200"
"30516","A","415"
"30521","A","391"
"30525","A","403"
"30529","A","18"
"30531","A","238"
"30548","A","237"
"30551","A","47"
"30557","A","120"
"30559","A","44"
"30563","A","236"
"30567","A","159"
"30570","A","327"
"30572","A","244"
"30573","A","152"
"30577","A","333"
"30578","A","330"
"30580","A","411"
"30581","A","333"
"30585","A","262"
"30592","A","323"
"30595","A","207"
"30596","A","198"
"30600","A","178"
"30604","A","107"
"30605","A","183"
"30606","A","219"
"30607","A","161"
"30608","A","359"
"30610","A","147"
"30612","A","436"
"30620","A","385"
"30621","A","339"
"30628","A","313"
"30630","A","97"
"30633","A","442"
"30634","A","485"
"30638","A","494"
"30641","A","158"
"30644","A","492"
"30649","A","445"
"30654","A","453"
"30656","A","258"
"30661","A","33"
"30662","A","483"
"30663","A","201"
"30664","A","379"
"30666","A","457"
"30671","A","34"
"30674","A","104"
"30677","A","268"
"30689","A","51"
"30700","A","239"
"30704","A","476"
"30712","A","477"
"30717","A","255"
"30724","A","249"
"30727","A","266"
"30731","A","284"
"30735","A","400"
"30738","A","15"
"30740","A","392"
"30747","A","95"
"30750","A","364"
"30751","A","418"
"30754","A","156"
"30760","A","386"
"30761","A","413"
"30764","A","381"
"30767","A","430"
"30771","A","223"
"30773","A","277"
"30778","A","390"
"30779","A","425"
"30780","A","311"
"30781","A","75"
"30783","A","439"
"30784","A","415"
"30790","A","441"
"30795","A","492"
"30796","A","234"
"30802","A","259"
"30810","A","314"
"30822","A","474"
"30824","A","352"
"30836","A","72"
"30843","A","451"
"30846","A","428"
"30860","A","70"
"30861","A","149"
"30865","A","277"
"30866","A","115"
"30867","A","482"
"30868","A","145"
"30870","A","285"
"30878","A","480"
"30887","A","110"
"30890","A","496"
"30894","A","358"
"30904","A","391"
"30907","A","247"
"30912","A","288"
"30914","A","104"
"30917","A","347"
"30922","A","239"
"30927","A","165"
"30929","A","139"
"30935","A","445"
"30936","A","438"
"30939","A","169"
"30941","A","154"
"30949","A","389"
"30957","A","41"
"30958","A","245"
"30962","A","304"
"30964","A","248"
"30966","A","277"
"30972","A","437"
"30980","A","286"
"30981","A","17"
"30982","A","65"
"30984","A","158"
"30989","A","271"
"30993","A","321"
"30995","A","475"
"30996","A","128"
"30997","A","453"
"31000","A","62"
"31002","A","217"
"31009","A","446"
"31010","A","333"
"31014","A","159"
"31018","A","487"
"31022","A","270"
"31024","A","152"
"31026","A","353"
"31029","A","364"
"31034","A","86"
"31037","A","182"
"31040","A","99"
"31041","A","277"
"31045","A","438"
"31049","A","44"
"31051","A","398"
"31064","A","221"
"31066","A","378"
"31073","A","145"
"31082","A","395"
"31089","A","209"
"31090","A","402"
"31091","A","125"
"31092","A","30"
"31102","A","82"
"31103","A","496"
"31106","A","473"
"31108","A","339"
"31112","A","51"
"31113","A","125"
"31115","A","39"
"31119","A","86"
"31120","A","192"
"31124","A","321"
"31127","A","223"
"31134","A","410"
"31138","A","251"
"31144","A","215"
"31147","A","403"
"31150","A","50"
"31154","A","386"
"31161","A","489"
"31163","A","351"
"31164","A","111"
"31166","A","385"
"31167","A","105"
"31171","A","112"
"31172","A","406"
"31176","A","385"
"31184","A","467"
"31186","A","418"
"31187","A","338"
"31193","A","239"
"31194","A","467"
"31206","A","407"
"31215","A","141"
"31216","A","30"
"31220","A","92"
"31223","A","397"
"31226","A","38"
"31227","A","360"
"31230","A","211"
"31234","A","19"
"31239","A","393"
"31246","A","117"
"31248","A","479"
"31251","A","146"
"31254","A","157"
"31259","A","226"
"31262","A","387"
"31264","A","433"
"31266","A","342"
"31267","A","333"
"31277","A","124"
"31284","A","287"
"31288","A","474"
"31289","A","183"
"31293","A","304"
"31297","A","132"
"31299","A","218"
"31301","A","420"
"31302","A","260"
"31303","A","311"
"31311","A","431"
"31312","A","140"
"31316","A","480"
"31317","A","450"
"31320","A","454"
"31321","A","391"
"31327","A","366"
"31335","A","123"
"31343","A","270"
"31346","A","81"
"31347","A","350"
"31348","A","209"
"31349","A","333"
"31354","A","335"
"31358","A","15"
"31371","A","375"
"31376","A","15"
"31380","A","244"
"31381","A","430"
"31398","A","152"
"31399","A","289"
"31404","A","121"
"31412","A","331"
"31420","A","272"
"31422","A","484"
"31424","A","172"
"31432","A","221"
"31433","A","234"
"31444","A","260"
"31446","A","451"
"31450","A","314"
"31454","A","161"
"31468","A","110"
"31471","A","484"
"31473","A","496"
"31478","A","271"
"31490","A","268"
"31492","A","17"
"31493","A","112"
"31499","A","383"
"31500","A","331"
"31504","A","453"
"31509","A","302"
"31512","A","132"
"31521","A","69"
"31525","A","366"
"31535","A","400"
"31536","A","167"
"31544","A","64"
"31545","A","122"
"31550","A","23"
"31559","A","442"
"31566","A","167"
"31571","A","296"
"31578","A","152"
"31583","A","81"
"31587","A","34"
"31589","A","370"
"31597","A","221"
"31598","A","455"
"31600","A","310"
"31601","A","374"
"31603","A","399"
"31616","A","386"
"31621","A","177"
"31623","A","220"
"31628","A","391"
"31629","A","403"
"31635","A","421"
"31641","A","80"
"31648","A","427"
"31655","A","315"
"31658","A","103"
"31660","A","41"
"31664","A","173"
"31665","A","152"
"31668","A","87"
"31673","A","345"
"31674","A","152"
"31676","A","404"
"31682","A","483"
"31683","A","72"
"31687","A","408"
"31689","A","342"
"31695","A","195"
"31696","A","331"
"31699","A","355"
"31701","A","126"
"31705","A","470"
"31712","A","187"
"31713","A","156"
"31715","A","84"
"31719","A","359"
"31727","A","404"
"31735","A","254"
"31756","A","490"
"31757","A","279"
"31758","A","478"
"31760","A","483"
"31762","A","55"
"31765","A","199"
"31768","A","324"
"31770","A","64"
"31771","A","429"
"31772","A","32"
"31777","A","48"
"31778","A","404"
"31779","A","326"
"31786","A","349"
"31787","A","438"
"31788","A","59"
"31789","A","75"
"31798","A","69"
"31809","A","194"
"31811","A","20"
"31812","A","90"
"31816","A","152"
"31818","A","278"
"31823","A","254"
"31826","A","451"
"31832","A","113"
"31836","A","447"
"31838","A","255"
"31841","A","381"
"31842","A","459"
"31847","A","259"
"31849","A","180"
"31850","A","312"
"31851","A","284"
"31853","A","95"
"31857","A","344"
"31859","A","422"
"31867","A","257"
"31868","A","61"
"31869","A","132"
"31870","A","326"
"31872","A","433"
"31873","A","418"
"31875","A","107"
"31876","A","19"
"31883","A","79"
"31884","A","239"
"31897","A","370"
"31899","A","262"
"31901","A","47"
"31904","A","133"
"31906","A","50"
"31908","A","485"
"31919","A","276"
"31921","A","183"
"31927","A","482"
"31928","A","331"
"31930","A","113"
"31933","A","21"
"31946","A","56"
"31950","A","489"
"31953","A","405"
"31959","A","200"
"31961","A","375"
"31962","A","322"
"31964","A","29"
"31965","A","279"
"31966","A","430"
"31967","A","372"
"31968","A","337"
"31975","A","80"
"31977","A","206"
"31981","A","224"
"31983","A","416"
"31993","A","211"
"31995","A","302"
"31996","A","435"
"32000","A","271"
"32007","A","266"
"32010","A","200"
"32020","A","326"
"32023","A","214"
"32026","A","132"
"32029","A","132"
"32031","A","16"
"32032","A","49"
"32033","A","245"
"32034","A","119"
"32036","A","74"
"32037","A","176"
"32048","A","294"
"32058","A","436"
"32070","A","98"
"32082","A","339"
"32083","A","454"
"32087","A","48"
"32088","A","217"
"32103","A","133"
"32106","A","36"
"32108","A","173"
"32109","A","167"
"32111","A","301"
"32112","A","70"
"32114","A","202"
"32120","A","140"
"32122","A","438"
"32128","A","196"
"32129","A","248"
"32130","A","489"
"32149","A","335"
"32155","A","75"
"32157","A","71"
"32160","A","218"
"32165","A","455"
"32166","A","199"
"32167","A","493"
"32170","A","366"
"32171","A","383"
"32172","A","378"
"32174","A","245"
"32176","A","145"
"32191","A","108"
"32192","A","193"
"32201","A","176"
"32206","A","117"
"32207","A","492"
"32208","A","417"
"32209","A","316"
"32228","A","320"
"32230","A","106"
"32233","A","183"
"32234","A","297"
"32235","A","310"
"32237","A","121"
"32241","A","255"
"32242","A","47"
"32253","A","24"
"32255","A","201"
"32256","A","405"
"32263","A","425"
"32265","A","221"
"32266","A","111"
"32277","A","277"
"32280","A","254"
"32282","A","73"
"32283","A","343"
"32294","A","263"
"32295","A","109"
"32300","A","93"
"32305","A","366"
"32313","A","58"
"32315","A","274"
"32319","A","189"
"32330","A","288"
"32333","A","51"
"32340","A","311"
"32341","A","175"
"32342","A","52"
"32344","A","129"
"32347","A","271"
"32348","A","270"
"32357","A","90"
"32358","A","105"
"32368","A","269"
"32370","A","126"
"32371","A","376"
"32377","A","479"
"32381","A","457"
"32382","A","311"
"32384","A","12"
"32386","A","483"
"32391","A","367"
"32392","A","35"
"32393","A","194"
"32396","A","89"
"32400","A","201"
"32408","A","345"
"32412","A","179"
"32418","A","282"
"32419","A","382"
"32420","A","158"
"32422","A","315"
"32437","A","163"
"32439","A","117"
"32440","A","362"
"32443","A","92"
"32444","A","274"
"32445","A","17"
"32449","A","222"
"32450","A","54"
"32464","A","359"
"32469","A","470"
"32478","A","357"
"32483","A","256"
"32484","A","155"
"32485","A","261"
"32486","A","187"
"32487","A","294"
"32494","A","157"
"32496","A","28"
"32497","A","176"
"32503","A","106"
"32505","A","263"
"32506","A","235"
"32508","A","109"
